# BUSCO version is: 6.0.0 
# The lineage dataset is: diptera_odb10 (Creation date: 2024-01-08, number of genomes: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
30895at7147	Complete	3R	17072539	17070602	-	653.7	435	https://v10-1.orthodb.org/?query=30895at7147	GTP binding domain
30903at7147	Complete	X	571434	575575	+	843.4	434	https://v10-1.orthodb.org/?query=30903at7147	Amyloidogenic glycoprotein
30913at7147	Complete	2R	22421098	22425433	+	1260.2	1039	https://v10-1.orthodb.org/?query=30913at7147	Rad50/SbcC-type AAA domain
30930at7147	Complete	2L	16356498	16355184	-	706.4	372	https://v10-1.orthodb.org/?query=30930at7147	Thioredoxin domain
30931at7147	Complete	X	2090969	2092041	+	360.3	203	https://v10-1.orthodb.org/?query=30931at7147	fasciculation and elongation protein zeta-2
30962at7147	Complete	X	21316912	21327370	+	831.3	521	https://v10-1.orthodb.org/?query=30962at7147	Pyridoxal phosphate-dependent transferase
30988at7147	Complete	2R	7536433	7526657	-	529.5	312	https://v10-1.orthodb.org/?query=30988at7147	Polyketide synthase, enoylreductase domain
31013at7147	Complete	2R	21102575	21123236	+	564.0	290	https://v10-1.orthodb.org/?query=31013at7147	Tubby, C-terminal
31040at7147	Complete	X	18657839	18660453	+	842.3	557	https://v10-1.orthodb.org/?query=31040at7147	Protein kinase domain
31043at7147	Complete	2L	473112	475799	+	488.9	370	https://v10-1.orthodb.org/?query=31043at7147	Mediator of RNA polymerase II transcription subunit 15
31061at7147	Complete	2R	9091636	9089920	-	471.8	291	https://v10-1.orthodb.org/?query=31061at7147	NAD kinase
31071at7147	Complete	2L	8517666	8519025	+	478.3	311	https://v10-1.orthodb.org/?query=31071at7147	Rhodanese-like domain
31118at7147	Complete	2L	18678853	18683262	+	364.4	270	https://v10-1.orthodb.org/?query=31118at7147	Aminoglycoside phosphotransferase
31137at7147	Complete	3L	20927861	20926408	-	256.8	125	https://v10-1.orthodb.org/?query=31137at7147	Fringe-like
31170at7147	Complete	3R	25489079	25486357	-	713.5	493	https://v10-1.orthodb.org/?query=31170at7147	Phospholipid/glycerol acyltransferase
31237at7147	Complete	3R	28857305	28854463	-	666.2	334	https://v10-1.orthodb.org/?query=31237at7147	Innexin
31241at7147	Complete	2L	3166970	3168165	+	544.8	289	https://v10-1.orthodb.org/?query=31241at7147	Alpha/Beta hydrolase fold
31285at7147	Complete	X	2198801	2204925	+	721.4	390	https://v10-1.orthodb.org/?query=31285at7147	Major facilitator superfamily
31289at7147	Complete	2L	20656509	20659075	+	786.3	524	https://v10-1.orthodb.org/?query=31289at7147	Methyltransferase domain
31302at7147	Complete	2R	23944371	23946744	+	671.8	328	https://v10-1.orthodb.org/?query=31302at7147	Guanine nucleotide binding protein (G-protein), alpha subunit
31360at7147	Complete	3R	23764381	23766520	+	378.4	258	https://v10-1.orthodb.org/?query=31360at7147	Perilipin
31375at7147	Complete	3L	8648825	8647493	-	713.8	361	https://v10-1.orthodb.org/?query=31375at7147	Arrestin
31388at7147	Complete	3L	4424389	4426361	+	562.1	253	https://v10-1.orthodb.org/?query=31388at7147	Zona pellucida domain
31414at7147	Complete	2L	6127299	6125940	-	452.4	283	https://v10-1.orthodb.org/?query=31414at7147	WD40 repeat
31417at7147	Complete	3L	11709498	11710482	+	447.8	272	https://v10-1.orthodb.org/?query=31417at7147	rRNA adenine N(6)-methyltransferase
31423at7147	Complete	2R	24642212	24640805	-	456.9	363	https://v10-1.orthodb.org/?query=31423at7147	Leucine-rich repeat
31424at7147	Complete	3R	14893869	14892409	-	487.6	323	https://v10-1.orthodb.org/?query=31424at7147	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2
31425at7147	Complete	3L	1571986	1575268	+	560.8	270	https://v10-1.orthodb.org/?query=31425at7147	Organic solute transporter subunit alpha/Transmembrane protein 184
31450at7147	Complete	2L	8199042	8200278	+	628.3	364	https://v10-1.orthodb.org/?query=31450at7147	Calcineurin-like phosphoesterase domain, ApaH type
31466at7147	Complete	X	2596214	2597896	+	814.4	397	https://v10-1.orthodb.org/?query=31466at7147	Beta-1,4-mannosyltransferase Bre-3/Egh
31470at7147	Complete	2R	11293002	11291119	-	517.1	332	https://v10-1.orthodb.org/?query=31470at7147	NADPH
31484at7147	Complete	2R	9921663	9916748	-	405.2	285	https://v10-1.orthodb.org/?query=31484at7147	Transcription factor, MADS-box
31515at7147	Complete	3R	29220429	29221773	+	625.2	349	https://v10-1.orthodb.org/?query=31515at7147	Glutathione S-transferase, C-terminal
31537at7147	Complete	2R	14164534	14163200	-	687.9	335	https://v10-1.orthodb.org/?query=31537at7147	Eukaryotic translation initiation factor 3 subunit M
31625at7147	Complete	2R	17430840	17429427	-	756.3	368	https://v10-1.orthodb.org/?query=31625at7147	Actin family
31691at7147	Duplicated	X	18783375	18781778	-	172.1	159	https://v10-1.orthodb.org/?query=31691at7147	RNA recognition motif domain
31691at7147	Duplicated	X	18788060	18786463	-	172.0	147	https://v10-1.orthodb.org/?query=31691at7147	RNA recognition motif domain
31693at7147	Complete	2R	9114347	9115930	+	297.3	262	https://v10-1.orthodb.org/?query=31693at7147	Phosphorylated adapter RNA export protein
31703at7147	Complete	2L	13378357	13376715	-	818.8	436	https://v10-1.orthodb.org/?query=31703at7147	Thioredoxin domain
31731at7147	Complete	2L	13208110	13210225	+	577.4	305	https://v10-1.orthodb.org/?query=31731at7147	Ethanolamine-phosphate cytidylyltransferase
31739at7147	Complete	X	3483044	3484453	+	522.6	344	https://v10-1.orthodb.org/?query=31739at7147	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily
31776at7147	Complete	3L	11070814	11073124	+	746.0	415	https://v10-1.orthodb.org/?query=31776at7147	Molybdopterin cofactor biosynthesis C (MoaC) domain
31778at7147	Complete	2R	12657283	12659066	+	776.3	416	https://v10-1.orthodb.org/?query=31778at7147	Sulfatase, N-terminal
31785at7147	Complete	2R	13858485	13856423	-	602.9	426	https://v10-1.orthodb.org/?query=31785at7147	Rho GTPase activation protein
31817at7147	Complete	3L	4040036	4038461	-	424.3	252	https://v10-1.orthodb.org/?query=31817at7147	CRAL-TRIO lipid binding domain
31832at7147	Complete	2R	18151307	18149552	-	769.6	410	https://v10-1.orthodb.org/?query=31832at7147	Ankyrin repeat-containing domain
31907at7147	Complete	3R	22411584	22417307	+	978.4	802	https://v10-1.orthodb.org/?query=31907at7147	ENTH  domain
31940at7147	Complete	2R	16333412	16325968	-	686.6	334	https://v10-1.orthodb.org/?query=31940at7147	V-type proton ATPase subunit C
31948at7147	Complete	3R	25680966	25682432	+	637.8	315	https://v10-1.orthodb.org/?query=31948at7147	Isopropylmalate dehydrogenase-like domain
31961at7147	Complete	2L	3030822	3032131	+	286.2	222	https://v10-1.orthodb.org/?query=31961at7147	Palmitoyltransferase
31963at7147	Complete	2R	17726937	17728306	+	317.7	250	https://v10-1.orthodb.org/?query=31963at7147	Ataxin-10 domain
31967at7147	Complete	3L	9427142	9428407	+	499.0	287	https://v10-1.orthodb.org/?query=31967at7147	SH2 domain
31984at7147	Complete	3R	24661725	24660303	-	523.5	359	https://v10-1.orthodb.org/?query=31984at7147	Protoporphyrinogen oxidase
32037at7147	Complete	3R	24148901	24147509	-	359.6	320	https://v10-1.orthodb.org/?query=32037at7147	Serine-tRNA ligase, type1
32079at7147	Complete	X	6849489	6848110	-	446.1	293	https://v10-1.orthodb.org/?query=32079at7147	Glycoside hydrolase family 18, catalytic domain
32082at7147	Complete	2R	10831543	10828658	-	656.8	327	https://v10-1.orthodb.org/?query=32082at7147	Neurotransmitter-gated ion-channel ligand-binding domain
32098at7147	Complete	2L	206044	205046	-	304.9	184	https://v10-1.orthodb.org/?query=32098at7147	Homeobox domain
32129at7147	Complete	3L	11173574	11175832	+	574.2	343	https://v10-1.orthodb.org/?query=32129at7147	Domain of unknown function DUF4205
32140at7147	Complete	3L	11800350	11799021	-	714.2	361	https://v10-1.orthodb.org/?query=32140at7147	Pyridoxal phosphate-dependent transferase
32144at7147	Complete	X	6993413	6991732	-	524.4	321	https://v10-1.orthodb.org/?query=32144at7147	Innexin
32200at7147	Complete	3R	11222171	11224832	+	721.9	364	https://v10-1.orthodb.org/?query=32200at7147	Ribosomal protein L3
32239at7147	Complete	2L	17484137	17482449	-	594.2	379	https://v10-1.orthodb.org/?query=32239at7147	Glucosidase 2 subunit beta
32249at7147	Complete	X	13830010	13826472	-	633.1	336	https://v10-1.orthodb.org/?query=32249at7147	Zinc finger, LIM-type
32288at7147	Complete	X	16707686	16710290	+	768.5	358	https://v10-1.orthodb.org/?query=32288at7147	Peptidase M14, carboxypeptidase A
32289at7147	Complete	2R	14256646	14258557	+	782.0	459	https://v10-1.orthodb.org/?query=32289at7147	DnaJ domain
32292at7147	Complete	3R	4813802	4815684	+	616.5	313	https://v10-1.orthodb.org/?query=32292at7147	Hexapeptide repeat
32314at7147	Complete	3R	24052046	24053378	+	659.2	368	https://v10-1.orthodb.org/?query=32314at7147	Phosphatidylserine decarboxylase
32346at7147	Complete	3L	19818534	19829187	+	468.6	298	https://v10-1.orthodb.org/?query=32346at7147	SAND domain
32359at7147	Complete	3L	21515751	21513068	-	930.8	578	https://v10-1.orthodb.org/?query=32359at7147	Plk4, second cryptic polo-box domain
32369at7147	Complete	3R	20588271	20586348	-	793.6	364	https://v10-1.orthodb.org/?query=32369at7147	Septin
32378at7147	Complete	3L	1972068	1974239	+	584.7	370	https://v10-1.orthodb.org/?query=32378at7147	Amino acid transporter, transmembrane domain
32465at7147	Complete	3L	12503827	12502627	-	512.7	313	https://v10-1.orthodb.org/?query=32465at7147	WD40 repeat
32478at7147	Complete	3L	8357986	8356675	-	733.4	353	https://v10-1.orthodb.org/?query=32478at7147	Isocitrate dehydrogenase 
32485at7147	Complete	2R	18624959	18620723	-	823.5	515	https://v10-1.orthodb.org/?query=32485at7147	Ubiquitin-like modifier-activating enzyme Atg7
32494at7147	Complete	2R	14869499	14858975	-	498.9	330	https://v10-1.orthodb.org/?query=32494at7147	WD40-repeat-containing domain
32511at7147	Complete	3L	15142453	15138190	-	772.2	419	https://v10-1.orthodb.org/?query=32511at7147	Protein disulfide-isomerase
32539at7147	Complete	3L	3219303	3220715	+	472.0	301	https://v10-1.orthodb.org/?query=32539at7147	Endonuclease/exonuclease/phosphatase
32573at7147	Complete	2L	7057406	7061718	+	861.7	463	https://v10-1.orthodb.org/?query=32573at7147	Menin
32612at7147	Complete	X	15988829	15987287	-	627.2	337	https://v10-1.orthodb.org/?query=32612at7147	Translation initiation factor IF2/IF5
32618at7147	Complete	X	22544223	22542452	-	578.5	382	https://v10-1.orthodb.org/?query=32618at7147	clusterin-associated protein 1
32632at7147	Complete	2R	21972322	21975521	+	756.1	406	https://v10-1.orthodb.org/?query=32632at7147	Intimal thickness related receptor, IRP
32636at7147	Complete	X	1030327	1028550	-	918.5	512	https://v10-1.orthodb.org/?query=32636at7147	CDC45 family
32656at7147	Complete	2R	16182052	16183673	+	650.1	337	https://v10-1.orthodb.org/?query=32656at7147	WD40 repeat
32682at7147	Complete	3R	25491557	25493126	+	811.3	453	https://v10-1.orthodb.org/?query=32682at7147	Amidase signature (AS) superfamily
32700at7147	Complete	2R	22637596	22636189	-	682.2	316	https://v10-1.orthodb.org/?query=32700at7147	Protein kinase domain
32701at7147	Complete	3L	8986884	8988692	+	567.6	318	https://v10-1.orthodb.org/?query=32701at7147	Protein phosphatase methylesterase 1
32719at7147	Complete	3L	21031950	21033469	+	456.6	340	https://v10-1.orthodb.org/?query=32719at7147	DNA-directed RNA polymerase III subunit Rpc5
32741at7147	Complete	3R	13965007	13966999	+	605.8	392	https://v10-1.orthodb.org/?query=32741at7147	Origin recognition complex, subunit 2
32748at7147	Complete	3L	12707381	12708791	+	355.0	243	https://v10-1.orthodb.org/?query=32748at7147	Homeobox domain
32751at7147	Complete	3R	25963563	25966795	+	627.4	419	https://v10-1.orthodb.org/?query=32751at7147	GPCR family 3, C-terminal
32752at7147	Complete	X	15293155	15296550	+	535.6	650	https://v10-1.orthodb.org/?query=32752at7147	siRNA-mediated silencing protein NRDE-2
32844at7147	Complete	3L	5897379	5895747	-	812.4	468	https://v10-1.orthodb.org/?query=32844at7147	DNA polymerase epsilon subunit
32864at7147	Complete	2R	14161462	14162723	+	679.1	344	https://v10-1.orthodb.org/?query=32864at7147	GDP-fucose protein O-fucosyltransferase
32865at7147	Complete	2L	6667549	6666353	-	618.4	309	https://v10-1.orthodb.org/?query=32865at7147	Galactose-1-phosphate uridyl transferase, C-terminal
32907at7147	Complete	2L	19033380	19031005	-	747.1	506	https://v10-1.orthodb.org/?query=32907at7147	Protein hook
32912at7147	Complete	3L	16228627	16226241	-	592.0	498	https://v10-1.orthodb.org/?query=32912at7147	WD40-repeat-containing domain
32946at7147	Complete	3L	8291556	8290685	-	374.7	198	https://v10-1.orthodb.org/?query=32946at7147	Protein of unknown function DM4/12
32983at7147	Complete	2L	21180030	21182418	+	844.6	556	https://v10-1.orthodb.org/?query=32983at7147	Replication factor Mcm10, C-terminal
32996at7147	Complete	X	11600086	11605443	+	513.7	293	https://v10-1.orthodb.org/?query=32996at7147	Rhomboid-like protein
33001at7147	Complete	2R	23890192	23889121	-	316.8	199	https://v10-1.orthodb.org/?query=33001at7147	mRNA-decapping enzyme, C-terminal
33096at7147	Complete	3R	27743731	27756753	+	332.4	218	https://v10-1.orthodb.org/?query=33096at7147	Winged helix DNA-binding domain superfamily
33110at7147	Complete	X	22454587	22453232	-	637.1	285	https://v10-1.orthodb.org/?query=33110at7147	WD40-repeat-containing domain
33162at7147	Complete	3L	15163495	15160966	-	515.1	314	https://v10-1.orthodb.org/?query=33162at7147	Endoplasmic reticulum vesicle transporter, C-terminal
33167at7147	Complete	2L	18078387	18080191	+	627.7	317	https://v10-1.orthodb.org/?query=33167at7147	Arrestin
33183at7147	Complete	2L	18696141	18697882	+	685.1	372	https://v10-1.orthodb.org/?query=33183at7147	Root UVB sensitive family
33223at7147	Complete	2L	22020034	22023925	+	724.3	535	https://v10-1.orthodb.org/?query=33223at7147	ZN622/Rei1/Reh1, zinc finger C2H2-type
33236at7147	Complete	3R	20700845	20689866	-	839.9	480	https://v10-1.orthodb.org/?query=33236at7147	G protein-coupled receptor, rhodopsin-like
33250at7147	Complete	X	8152113	8151069	-	684.9	309	https://v10-1.orthodb.org/?query=33250at7147	WD40 repeat
33254at7147	Complete	3L	17908253	17909434	+	584.3	321	https://v10-1.orthodb.org/?query=33254at7147	WD40 repeat
33288at7147	Complete	2R	24159470	24161367	+	443.1	361	https://v10-1.orthodb.org/?query=33288at7147	Tetratricopeptide repeat
33325at7147	Complete	3R	24050646	24049264	-	694.2	367	https://v10-1.orthodb.org/?query=33325at7147	Atg6/Beclin
33362at7147	Complete	2L	4976929	4975581	-	584.3	301	https://v10-1.orthodb.org/?query=33362at7147	NAD(P)-binding domain
33367at7147	Complete	3R	12691821	12693970	+	667.3	319	https://v10-1.orthodb.org/?query=33367at7147	Actin family
33382at7147	Complete	3L	16612117	16610740	-	587.1	316	https://v10-1.orthodb.org/?query=33382at7147	Prostaglandin E synthase 2
33424at7147	Complete	3L	17057032	17058411	+	474.8	313	https://v10-1.orthodb.org/?query=33424at7147	3-beta hydroxysteroid dehydrogenase/isomerase
33430at7147	Complete	2L	10323745	10324938	+	434.0	241	https://v10-1.orthodb.org/?query=33430at7147	Mitochondrial carrier protein
33436at7147	Complete	3L	11695574	11694148	-	602.9	335	https://v10-1.orthodb.org/?query=33436at7147	Diphthamide synthesis DPH1/DPH2
33443at7147	Complete	X	941193	942471	+	408.6	278	https://v10-1.orthodb.org/?query=33443at7147	ERCC4 domain
33446at7147	Complete	2R	8012761	8010832	-	829.0	408	https://v10-1.orthodb.org/?query=33446at7147	Leucine-rich repeat
33458at7147	Complete	2R	12747678	12750595	+	427.9	277	https://v10-1.orthodb.org/?query=33458at7147	GK21614
33478at7147	Complete	3R	22362295	22361083	-	591.8	321	https://v10-1.orthodb.org/?query=33478at7147	JmjC domain
33513at7147	Complete	3L	11064660	11062776	-	369.9	354	https://v10-1.orthodb.org/?query=33513at7147	Las1
33530at7147	Complete	3L	8995242	8992596	-	480.2	374	https://v10-1.orthodb.org/?query=33530at7147	Sterile alpha motif domain
33537at7147	Complete	X	9779061	9781725	+	624.5	330	https://v10-1.orthodb.org/?query=33537at7147	TGS-like
33597at7147	Complete	3R	13019619	13021674	+	692.3	311	https://v10-1.orthodb.org/?query=33597at7147	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
33604at7147	Complete	2L	5706751	5713550	+	537.6	275	https://v10-1.orthodb.org/?query=33604at7147	Protein kinase domain
33614at7147	Complete	3L	17513781	17512122	-	780.6	413	https://v10-1.orthodb.org/?query=33614at7147	WD40 repeat
33629at7147	Complete	3R	25025543	25028995	+	790.5	453	https://v10-1.orthodb.org/?query=33629at7147	Nuclear hormone receptor, ligand-binding domain
33638at7147	Complete	3L	3943594	3946148	+	339.3	265	https://v10-1.orthodb.org/?query=33638at7147	Centrosome-associated, FAM110, C-terminal domain
33641at7147	Complete	3R	30595586	30593264	-	635.2	315	https://v10-1.orthodb.org/?query=33641at7147	Ribose-phosphate pyrophosphokinase
33666at7147	Complete	3R	9740999	9741958	+	264.0	196	https://v10-1.orthodb.org/?query=33666at7147	Pinin/SDK/MemA protein
33689at7147	Complete	X	4531318	4533583	+	733.1	372	https://v10-1.orthodb.org/?query=33689at7147	Cobalamin (vitamin B12)-binding protein
33706at7147	Complete	2R	8959105	8960456	+	559.1	280	https://v10-1.orthodb.org/?query=33706at7147	Receptor protein serine/threonine kinase
33709at7147	Complete	3R	11821819	11820410	-	730.4	378	https://v10-1.orthodb.org/?query=33709at7147	Pyridoxal phosphate-dependent transferase
33755at7147	Complete	X	6291150	6289621	-	756.8	335	https://v10-1.orthodb.org/?query=33755at7147	26S proteasome regulatory subunit 10B
33776at7147	Complete	X	3493019	3491515	-	503.7	358	https://v10-1.orthodb.org/?query=33776at7147	Growth arrest-specific protein 8
33811at7147	Complete	X	3881000	3882466	+	685.8	307	https://v10-1.orthodb.org/?query=33811at7147	V-type proton ATPase subunit
33889at7147	Complete	3R	11583349	11584613	+	559.1	295	https://v10-1.orthodb.org/?query=33889at7147	Rab-GTPase-TBC domain
33897at7147	Complete	3R	22461922	22460755	-	596.9	291	https://v10-1.orthodb.org/?query=33897at7147	26S Proteasome non-ATPase regulatory subunit 6
33935at7147	Complete	3R	17085797	17087723	+	739.0	342	https://v10-1.orthodb.org/?query=33935at7147	Protein kinase domain
33983at7147	Complete	2R	18183990	18182543	-	580.3	372	https://v10-1.orthodb.org/?query=33983at7147	Armadillo
33993at7147	Complete	2R	24175014	24177096	+	760.6	358	https://v10-1.orthodb.org/?query=33993at7147	Pseudouridine synthase, catalytic domain superfamily
34044at7147	Complete	3R	31168473	31158434	-	433.1	276	https://v10-1.orthodb.org/?query=34044at7147	SOCS box domain
34096at7147	Complete	2R	13968408	13969836	+	687.5	353	https://v10-1.orthodb.org/?query=34096at7147	Ferrodoxin-fold anticodon-binding domain
34129at7147	Complete	2R	24571524	24568462	-	871.2	503	https://v10-1.orthodb.org/?query=34129at7147	BRCT domain
34132at7147	Complete	2R	5662643	5657213	-	852.4	456	https://v10-1.orthodb.org/?query=34132at7147	CCR4-NOT complex subunit 2/3/5, N-terminal domain superfamily
34220at7147	Complete	3R	27111719	27108999	-	752.7	409	https://v10-1.orthodb.org/?query=34220at7147	Amino acid/polyamine transporter I
34236at7147	Complete	X	5656034	5670140	+	666.2	451	https://v10-1.orthodb.org/?query=34236at7147	PWI domain
34293at7147	Complete	X	11161061	11162782	+	656.3	361	https://v10-1.orthodb.org/?query=34293at7147	Dynein family light intermediate chain
34323at7147	Complete	X	2604302	2606526	+	716.3	562	https://v10-1.orthodb.org/?query=34323at7147	RZZ complex, subunit Zw10
34330at7147	Complete	3R	10788051	10786768	-	546.4	283	https://v10-1.orthodb.org/?query=34330at7147	Protein arginine N-methyltransferase
34342at7147	Complete	3L	17359792	17360986	+	446.2	320	https://v10-1.orthodb.org/?query=34342at7147	Basic helix-loop-helix neural transcription factor TAP
34356at7147	Complete	2L	7428035	7429869	+	670.7	356	https://v10-1.orthodb.org/?query=34356at7147	2-oxoacid dehydrogenase acyltransferase, catalytic domain
34388at7147	Complete	2L	4945885	4947830	+	546.2	293	https://v10-1.orthodb.org/?query=34388at7147	Geranylgeranyl transferase type-1 subunit beta
34460at7147	Complete	3L	12277174	12272460	-	506.2	278	https://v10-1.orthodb.org/?query=34460at7147	Spermidine synthase, tetramerisation domain
34492at7147	Complete	3L	21135877	21133373	-	819.1	464	https://v10-1.orthodb.org/?query=34492at7147	SANT/Myb domain
34516at7147	Complete	3R	14511406	14509988	-	522.3	270	https://v10-1.orthodb.org/?query=34516at7147	PDZ domain
34551at7147	Complete	2R	14363359	14365349	+	866.6	454	https://v10-1.orthodb.org/?query=34551at7147	TFIIH p62 subunit, N-terminal
34553at7147	Complete	3L	12854048	12856472	+	880.5	495	https://v10-1.orthodb.org/?query=34553at7147	Equilibrative nucleoside transporter
34561at7147	Complete	3L	19687727	19689655	+	624.8	306	https://v10-1.orthodb.org/?query=34561at7147	WD40 repeat
34577at7147	Complete	3L	841293	840060	-	430.8	266	https://v10-1.orthodb.org/?query=34577at7147	JmjC domain
34597at7147	Complete	Unmapped_Scaffold_8_D1580_D1567	56944	85206	+	854.9	511	https://v10-1.orthodb.org/?query=34597at7147	Kelch repeat type 1
34658at7147	Complete	3R	6315886	6326794	+	525.4	356	https://v10-1.orthodb.org/?query=34658at7147	Protein of unknown function DUF1676
34667at7147	Complete	2L	19444353	19443309	-	533.2	266	https://v10-1.orthodb.org/?query=34667at7147	Sulfotransferase
34692at7147	Complete	3L	8535005	8537115	+	845.6	426	https://v10-1.orthodb.org/?query=34692at7147	Legume-like lectin
34699at7147	Complete	3L	11170302	11172056	+	727.4	434	https://v10-1.orthodb.org/?query=34699at7147	UbiB domain
34725at7147	Complete	2R	16197780	16199174	+	569.4	314	https://v10-1.orthodb.org/?query=34725at7147	Lipoyltransferase/lipoate-protein ligase
34732at7147	Complete	X	20257031	20254911	-	649.9	348	https://v10-1.orthodb.org/?query=34732at7147	N-acetylglucosamine-6-phosphate deacetylase
34735at7147	Complete	3R	12459888	12458501	-	470.9	309	https://v10-1.orthodb.org/?query=34735at7147	F-box domain
34761at7147	Complete	X	1868687	1867010	-	597.9	361	https://v10-1.orthodb.org/?query=34761at7147	Tetratricopeptide repeat
34780at7147	Complete	2L	19063381	19064630	+	482.3	278	https://v10-1.orthodb.org/?query=34780at7147	tRNA-dihydrouridine synthase
34800at7147	Complete	3L	20841464	20836868	-	650.9	368	https://v10-1.orthodb.org/?query=34800at7147	Proteasome component (PCI) domain
34806at7147	Complete	3L	21626414	21628265	+	725.7	396	https://v10-1.orthodb.org/?query=34806at7147	ALG11 mannosyltransferase
34808at7147	Complete	2L	423466	425288	+	570.7	372	https://v10-1.orthodb.org/?query=34808at7147	Tetratricopeptide repeat
34834at7147	Complete	2R	11985281	11983431	-	677.2	315	https://v10-1.orthodb.org/?query=34834at7147	Ribonucleotide reductase small subunit
34843at7147	Complete	2R	8130628	8129560	-	313.0	229	https://v10-1.orthodb.org/?query=34843at7147	snRNA-activating protein complex, subunit 3
34864at7147	Complete	2R	17739549	17737920	-	634.1	335	https://v10-1.orthodb.org/?query=34864at7147	PIGA, GPI anchor biosynthesis
34897at7147	Complete	X	15382680	15381346	-	465.6	247	https://v10-1.orthodb.org/?query=34897at7147	P-loop containing nucleoside triphosphate hydrolase
34919at7147	Complete	2L	10314255	10312386	-	695.0	394	https://v10-1.orthodb.org/?query=34919at7147	Ubiquitin specific protease, conserved site
34940at7147	Complete	3R	29933028	29930635	-	790.5	577	https://v10-1.orthodb.org/?query=34940at7147	Conserved oligomeric Golgi complex subunit 7
34952at7147	Complete	3R	9680080	9681413	+	395.0	283	https://v10-1.orthodb.org/?query=34952at7147	Nucleoside diphosphate kinase-like domain
34988at7147	Complete	2L	9760276	9765194	+	824.6	377	https://v10-1.orthodb.org/?query=34988at7147	Methionine aminopeptidase 2
34997at7147	Complete	2L	9955882	9959717	+	777.6	423	https://v10-1.orthodb.org/?query=34997at7147	TLDc domain
35021at7147	Complete	2R	15371426	15368340	-	944.7	559	https://v10-1.orthodb.org/?query=35021at7147	MutL, C-terminal, dimerisation
35031at7147	Complete	2R	8163243	8161905	-	639.9	299	https://v10-1.orthodb.org/?query=35031at7147	Gtr1/RagA G protein
35043at7147	Complete	3R	30200632	30196642	-	534.0	291	https://v10-1.orthodb.org/?query=35043at7147	Fatty acid desaturase domain
35051at7147	Complete	3R	14623694	14621042	-	710.6	378	https://v10-1.orthodb.org/?query=35051at7147	Protein kinase domain
35053at7147	Complete	3R	8269842	8268003	-	800.2	490	https://v10-1.orthodb.org/?query=35053at7147	RNA helicase
35099at7147	Complete	3L	8603704	8602523	-	478.9	279	https://v10-1.orthodb.org/?query=35099at7147	LETM1-like
35123at7147	Complete	3R	19028751	19026204	-	730.4	397	https://v10-1.orthodb.org/?query=35123at7147	Glutamyl-tRNA(Gln) amidotransferase A subunit
35147at7147	Complete	2R	9291457	9289097	-	548.8	503	https://v10-1.orthodb.org/?query=35147at7147	Spindle assembly checkpoint component Mad1
35162at7147	Complete	3R	13958930	13960330	+	368.7	247	https://v10-1.orthodb.org/?query=35162at7147	Inositol monophosphatase-like
35208at7147	Complete	3R	29151689	29149942	-	586.1	404	https://v10-1.orthodb.org/?query=35208at7147	SUI1 domain
35217at7147	Complete	2R	6017832	6020012	+	687.2	473	https://v10-1.orthodb.org/?query=35217at7147	Transglutaminase-like
35225at7147	Complete	3R	29200520	29201753	+	551.5	308	https://v10-1.orthodb.org/?query=35225at7147	Pyridoxal phosphate-dependent transferase
35253at7147	Complete	3R	9756872	9759208	+	717.4	440	https://v10-1.orthodb.org/?query=35253at7147	Mannosyltransferase
35260at7147	Complete	3R	7187411	7198507	+	828.4	434	https://v10-1.orthodb.org/?query=35260at7147	ENTH  domain
35266at7147	Complete	2L	11130171	11128993	-	584.0	300	https://v10-1.orthodb.org/?query=35266at7147	Replication factor C, C-terminal
35326at7147	Complete	3L	4259542	4261469	+	705.5	420	https://v10-1.orthodb.org/?query=35326at7147	Alpha/Beta hydrolase fold
35396at7147	Complete	X	5301497	5306191	+	588.6	291	https://v10-1.orthodb.org/?query=35396at7147	Cellulose/chitin-binding protein, N-terminal
35419at7147	Complete	3R	19877877	19879247	+	668.6	342	https://v10-1.orthodb.org/?query=35419at7147	Acyl-CoA dehydrogenase/oxidase, N-terminal
35471at7147	Complete	X	7734132	7732004	-	615.0	363	https://v10-1.orthodb.org/?query=35471at7147	PPM-type phosphatase domain
35474at7147	Complete	2R	9098450	9097313	-	587.2	285	https://v10-1.orthodb.org/?query=35474at7147	Cytoplasmic tRNA 2-thiolation protein 1
35523at7147	Complete	3L	11707411	11700699	-	603.1	311	https://v10-1.orthodb.org/?query=35523at7147	F-box-like domain superfamily
35569at7147	Complete	3L	8177673	8176428	-	650.5	345	https://v10-1.orthodb.org/?query=35569at7147	Glycylpeptide N-tetradecanoyltransferase
35580at7147	Complete	3L	3806811	3808813	+	588.4	469	https://v10-1.orthodb.org/?query=35580at7147	Integrator complex subunit 10
35581at7147	Complete	3R	6385147	6387309	+	589.3	391	https://v10-1.orthodb.org/?query=35581at7147	Zinc finger, RING-type
35619at7147	Complete	2R	16867078	16864688	-	441.9	285	https://v10-1.orthodb.org/?query=35619at7147	K Homology domain, type 1
35629at7147	Complete	2R	13485284	13483789	-	711.3	380	https://v10-1.orthodb.org/?query=35629at7147	Clp1, N-terminal beta-sandwich domain
